ID,condition,trial,phase,object,choice
2381,ISO,control,Phase 2,A,0.903
2382,ISO,control,Phase 2,B,0.903
2383,ISO,control,Phase 2,C,0.903
2384,ISO,control,Phase 2,D,0.098
2385,ISO,control,Phase 1,A,0.903
2386,ISO,control,Phase 1,B,0.903
2387,ISO,control,Phase 1,C,0.903
2388,ISO,control,Phase 1,D,0.097
2389,ISO,control,Phase 2,A,0.903
2390,ISO,control,Phase 2,B,0.903
2391,ISO,control,Phase 2,C,0.903
2392,ISO,control,Phase 2,D,0.098
2393,ISO,control,Phase 1,A,0.903
2394,ISO,control,Phase 1,B,0.903
2395,ISO,control,Phase 1,C,0.903
2396,ISO,control,Phase 1,D,0.097
2397,ISO,control,Phase 2,A,0.903
2398,ISO,control,Phase 2,B,0.903
2399,ISO,control,Phase 2,C,0.903
2400,ISO,control,Phase 2,D,0.097
2401,ISO,control,Phase 1,A,0.903
2402,ISO,control,Phase 1,B,0.903
2403,ISO,control,Phase 1,C,0.903
2404,ISO,control,Phase 1,D,0.097
2405,ISO,control,Phase 2,A,0.903
2406,ISO,control,Phase 2,B,0.903
2407,ISO,control,Phase 2,C,0.903
2408,ISO,control,Phase 2,D,0.098
2409,ISO,control,Phase 1,A,0.902
2410,ISO,control,Phase 1,B,0.903
2411,ISO,control,Phase 1,C,0.903
2412,ISO,control,Phase 1,D,0.098
2413,ISO,control,Phase 2,A,0.903
2414,ISO,control,Phase 2,B,0.903
2415,ISO,control,Phase 2,C,0.902
2416,ISO,control,Phase 2,D,0.098
2417,ISO,control,Phase 1,A,0.903
2418,ISO,control,Phase 1,B,0.903
2419,ISO,control,Phase 1,C,0.903
2420,ISO,control,Phase 1,D,0.097
2421,ISO,control,Phase 2,A,0.903
2422,ISO,control,Phase 2,B,0.903
2423,ISO,control,Phase 2,C,0.903
2424,ISO,control,Phase 2,D,0.097
2425,ISO,control,Phase 1,A,0.902
2426,ISO,control,Phase 1,B,0.903
2427,ISO,control,Phase 1,C,0.903
2428,ISO,control,Phase 1,D,0.098
2429,ISO,control,Phase 2,A,0.903
2430,ISO,control,Phase 2,B,0.903
2431,ISO,control,Phase 2,C,0.903
2432,ISO,control,Phase 2,D,0.097
2433,ISO,control,Phase 1,A,0.903
2434,ISO,control,Phase 1,B,0.903
2435,ISO,control,Phase 1,C,0.902
2436,ISO,control,Phase 1,D,0.098
2437,ISO,control,Phase 2,A,0.902
2438,ISO,control,Phase 2,B,0.903
2439,ISO,control,Phase 2,C,0.903
2440,ISO,control,Phase 2,D,0.097
2441,ISO,control,Phase 1,A,0.902
2442,ISO,control,Phase 1,B,0.903
2443,ISO,control,Phase 1,C,0.903
2444,ISO,control,Phase 1,D,0.097
2445,ISO,control,Phase 2,A,0.902
2446,ISO,control,Phase 2,B,0.903
2447,ISO,control,Phase 2,C,0.903
2448,ISO,control,Phase 2,D,0.097
2449,ISO,control,Phase 1,A,0.903
2450,ISO,control,Phase 1,B,0.903
2451,ISO,control,Phase 1,C,0.903
2452,ISO,control,Phase 1,D,0.097
2453,ISO,control,Phase 2,A,0.903
2454,ISO,control,Phase 2,B,0.903
2455,ISO,control,Phase 2,C,0.902
2456,ISO,control,Phase 2,D,0.097
2457,ISO,control,Phase 1,A,0.903
2458,ISO,control,Phase 1,B,0.903
2459,ISO,control,Phase 1,C,0.903
2460,ISO,control,Phase 1,D,0.098
2461,ISO,control,Phase 2,A,0.903
2462,ISO,control,Phase 2,B,0.903
2463,ISO,control,Phase 2,C,0.903
2464,ISO,control,Phase 2,D,0.097
2465,ISO,control,Phase 1,A,0.902
2466,ISO,control,Phase 1,B,0.903
2467,ISO,control,Phase 1,C,0.903
2468,ISO,control,Phase 1,D,0.097
2469,ISO,control,Phase 2,A,0.903
2470,ISO,control,Phase 2,B,0.903
2471,ISO,control,Phase 2,C,0.903
2472,ISO,control,Phase 2,D,0.097
2473,ISO,control,Phase 1,A,0.902
2474,ISO,control,Phase 1,B,0.903
2475,ISO,control,Phase 1,C,0.902
2476,ISO,control,Phase 1,D,0.098
2477,ISO,control,Phase 2,A,0.903
2478,ISO,control,Phase 2,B,0.902
2479,ISO,control,Phase 2,C,0.902
2480,ISO,control,Phase 2,D,0.097
2481,ISO,control,Phase 1,A,0.903
2482,ISO,control,Phase 1,B,0.903
2483,ISO,control,Phase 1,C,0.903
2484,ISO,control,Phase 1,D,0.097
2485,ISO,control,Phase 2,A,0.902
2486,ISO,control,Phase 2,B,0.903
2487,ISO,control,Phase 2,C,0.902
2488,ISO,control,Phase 2,D,0.097
2489,ISO,control,Phase 1,A,0.903
2490,ISO,control,Phase 1,B,0.903
2491,ISO,control,Phase 1,C,0.903
2492,ISO,control,Phase 1,D,0.097
2493,ISO,control,Phase 2,A,0.903
2494,ISO,control,Phase 2,B,0.903
2495,ISO,control,Phase 2,C,0.903
2496,ISO,control,Phase 2,D,0.097
2497,ISO,control,Phase 1,A,0.903
2498,ISO,control,Phase 1,B,0.903
2499,ISO,control,Phase 1,C,0.903
2500,ISO,control,Phase 1,D,0.097
2501,ISO,control,Phase 2,A,0.902
2502,ISO,control,Phase 2,B,0.903
2503,ISO,control,Phase 2,C,0.903
2504,ISO,control,Phase 2,D,0.098
2505,ISO,control,Phase 1,A,0.903
2506,ISO,control,Phase 1,B,0.902
2507,ISO,control,Phase 1,C,0.902
2508,ISO,control,Phase 1,D,0.097
2509,ISO,control,Phase 2,A,0.903
2510,ISO,control,Phase 2,B,0.903
2511,ISO,control,Phase 2,C,0.903
2512,ISO,control,Phase 2,D,0.097
2513,ISO,control,Phase 1,A,0.903
2514,ISO,control,Phase 1,B,0.903
2515,ISO,control,Phase 1,C,0.903
2516,ISO,control,Phase 1,D,0.097
2517,ISO,control,Phase 2,A,0.903
2518,ISO,control,Phase 2,B,0.903
2519,ISO,control,Phase 2,C,0.902
2520,ISO,control,Phase 2,D,0.097
2521,ISO,control,Phase 1,A,0.903
2522,ISO,control,Phase 1,B,0.903
2523,ISO,control,Phase 1,C,0.903
2524,ISO,control,Phase 1,D,0.097
2525,ISO,control,Phase 2,A,0.903
2526,ISO,control,Phase 2,B,0.903
2527,ISO,control,Phase 2,C,0.903
2528,ISO,control,Phase 2,D,0.098
2529,ISO,control,Phase 1,A,0.903
2530,ISO,control,Phase 1,B,0.903
2531,ISO,control,Phase 1,C,0.903
2532,ISO,control,Phase 1,D,0.097
2533,ISO,control,Phase 2,A,0.903
2534,ISO,control,Phase 2,B,0.903
2535,ISO,control,Phase 2,C,0.903
2536,ISO,control,Phase 2,D,0.097
2537,ISO,control,Phase 1,A,0.903
2538,ISO,control,Phase 1,B,0.902
2539,ISO,control,Phase 1,C,0.903
2540,ISO,control,Phase 1,D,0.097
2541,ISO,control,Phase 2,A,0.903
2542,ISO,control,Phase 2,B,0.903
2543,ISO,control,Phase 2,C,0.902
2544,ISO,control,Phase 2,D,0.097
2545,ISO,control,Phase 1,A,0.903
2546,ISO,control,Phase 1,B,0.903
2547,ISO,control,Phase 1,C,0.903
2548,ISO,control,Phase 1,D,0.097
2549,ISO,control,Phase 2,A,0.903
2550,ISO,control,Phase 2,B,0.902
2551,ISO,control,Phase 2,C,0.903
2552,ISO,control,Phase 2,D,0.097
2553,ISO,control,Phase 1,A,0.902
2554,ISO,control,Phase 1,B,0.902
2555,ISO,control,Phase 1,C,0.903
2556,ISO,control,Phase 1,D,0.097
2557,ISO,control,Phase 2,A,0.903
2558,ISO,control,Phase 2,B,0.903
2559,ISO,control,Phase 2,C,0.903
2560,ISO,control,Phase 2,D,0.097
2561,ISO,control,Phase 1,A,0.903
2562,ISO,control,Phase 1,B,0.903
2563,ISO,control,Phase 1,C,0.903
2564,ISO,control,Phase 1,D,0.097
2565,ISO,control,Phase 2,A,0.903
2566,ISO,control,Phase 2,B,0.903
2567,ISO,control,Phase 2,C,0.902
2568,ISO,control,Phase 2,D,0.098
2569,ISO,control,Phase 1,A,0.903
2570,ISO,control,Phase 1,B,0.902
2571,ISO,control,Phase 1,C,0.903
2572,ISO,control,Phase 1,D,0.097
2573,ISO,control,Phase 2,A,0.902
2574,ISO,control,Phase 2,B,0.903
2575,ISO,control,Phase 2,C,0.903
2576,ISO,control,Phase 2,D,0.097
2577,ISO,control,Phase 1,A,0.903
2578,ISO,control,Phase 1,B,0.902
2579,ISO,control,Phase 1,C,0.903
2580,ISO,control,Phase 1,D,0.097
2581,ISO,control,Phase 2,A,0.903
2582,ISO,control,Phase 2,B,0.903
2583,ISO,control,Phase 2,C,0.903
2584,ISO,control,Phase 2,D,0.097
2585,ISO,control,Phase 1,A,0.903
2586,ISO,control,Phase 1,B,0.902
2587,ISO,control,Phase 1,C,0.903
2588,ISO,control,Phase 1,D,0.097
2589,ISO,control,Phase 2,A,0.903
2590,ISO,control,Phase 2,B,0.903
2591,ISO,control,Phase 2,C,0.903
2592,ISO,control,Phase 2,D,0.097
2593,ISO,control,Phase 1,A,0.903
2594,ISO,control,Phase 1,B,0.902
2595,ISO,control,Phase 1,C,0.903
2596,ISO,control,Phase 1,D,0.097
2597,ISO,control,Phase 2,A,0.902
2598,ISO,control,Phase 2,B,0.903
2599,ISO,control,Phase 2,C,0.903
2600,ISO,control,Phase 2,D,0.098
2601,ISO,control,Phase 1,A,0.903
2602,ISO,control,Phase 1,B,0.903
2603,ISO,control,Phase 1,C,0.903
2604,ISO,control,Phase 1,D,0.097
2605,ISO,control,Phase 2,A,0.903
2606,ISO,control,Phase 2,B,0.903
2607,ISO,control,Phase 2,C,0.903
2608,ISO,control,Phase 2,D,0.097
2609,ISO,control,Phase 1,A,0.903
2610,ISO,control,Phase 1,B,0.903
2611,ISO,control,Phase 1,C,0.903
2612,ISO,control,Phase 1,D,0.097
2613,ISO,control,Phase 2,A,0.903
2614,ISO,control,Phase 2,B,0.902
2615,ISO,control,Phase 2,C,0.903
2616,ISO,control,Phase 2,D,0.097
2617,ISO,control,Phase 1,A,0.903
2618,ISO,control,Phase 1,B,0.903
2619,ISO,control,Phase 1,C,0.903
2620,ISO,control,Phase 1,D,0.097
2621,ISO,control,Phase 2,A,0.903
2622,ISO,control,Phase 2,B,0.902
2623,ISO,control,Phase 2,C,0.903
2624,ISO,control,Phase 2,D,0.097
2625,ISO,control,Phase 1,A,0.903
2626,ISO,control,Phase 1,B,0.903
2627,ISO,control,Phase 1,C,0.903
2628,ISO,control,Phase 1,D,0.097
2629,ISO,control,Phase 2,A,0.903
2630,ISO,control,Phase 2,B,0.903
2631,ISO,control,Phase 2,C,0.903
2632,ISO,control,Phase 2,D,0.098
2633,ISO,control,Phase 1,A,0.903
2634,ISO,control,Phase 1,B,0.903
2635,ISO,control,Phase 1,C,0.902
2636,ISO,control,Phase 1,D,0.097
2637,ISO,control,Phase 2,A,0.903
2638,ISO,control,Phase 2,B,0.903
2639,ISO,control,Phase 2,C,0.903
2640,ISO,control,Phase 2,D,0.097
2641,ISO,control,Phase 1,A,0.903
2642,ISO,control,Phase 1,B,0.902
2643,ISO,control,Phase 1,C,0.902
2644,ISO,control,Phase 1,D,0.098
2645,ISO,control,Phase 2,A,0.903
2646,ISO,control,Phase 2,B,0.903
2647,ISO,control,Phase 2,C,0.902
2648,ISO,control,Phase 2,D,0.097
2649,ISO,control,Phase 1,A,0.903
2650,ISO,control,Phase 1,B,0.903
2651,ISO,control,Phase 1,C,0.903
2652,ISO,control,Phase 1,D,0.098
2653,ISO,control,Phase 2,A,0.903
2654,ISO,control,Phase 2,B,0.902
2655,ISO,control,Phase 2,C,0.903
2656,ISO,control,Phase 2,D,0.097
2657,ISO,control,Phase 1,A,0.903
2658,ISO,control,Phase 1,B,0.903
2659,ISO,control,Phase 1,C,0.903
2660,ISO,control,Phase 1,D,0.098
2661,ISO,control,Phase 2,A,0.903
2662,ISO,control,Phase 2,B,0.902
2663,ISO,control,Phase 2,C,0.903
2664,ISO,control,Phase 2,D,0.097
2665,ISO,control,Phase 1,A,0.903
2666,ISO,control,Phase 1,B,0.903
2667,ISO,control,Phase 1,C,0.903
2668,ISO,control,Phase 1,D,0.097
2669,ISO,control,Phase 2,A,0.903
2670,ISO,control,Phase 2,B,0.903
2671,ISO,control,Phase 2,C,0.903
2672,ISO,control,Phase 2,D,0.097
2673,ISO,control,Phase 1,A,0.902
2674,ISO,control,Phase 1,B,0.903
2675,ISO,control,Phase 1,C,0.903
2676,ISO,control,Phase 1,D,0.097
2677,ISO,control,Phase 2,A,0.903
2678,ISO,control,Phase 2,B,0.903
2679,ISO,control,Phase 2,C,0.903
2680,ISO,control,Phase 2,D,0.098
2681,ISO,control,Phase 1,A,0.903
2682,ISO,control,Phase 1,B,0.902
2683,ISO,control,Phase 1,C,0.902
2684,ISO,control,Phase 1,D,0.097
2685,ISO,control,Phase 2,A,0.903
2686,ISO,control,Phase 2,B,0.903
2687,ISO,control,Phase 2,C,0.903
2688,ISO,control,Phase 2,D,0.097
2689,ISO,control,Phase 1,A,0.903
2690,ISO,control,Phase 1,B,0.903
2691,ISO,control,Phase 1,C,0.902
2692,ISO,control,Phase 1,D,0.097
2693,ISO,control,Phase 2,A,0.903
2694,ISO,control,Phase 2,B,0.903
2695,ISO,control,Phase 2,C,0.903
2696,ISO,control,Phase 2,D,0.098
2697,ISO,control,Phase 1,A,0.903
2698,ISO,control,Phase 1,B,0.903
2699,ISO,control,Phase 1,C,0.902
2700,ISO,control,Phase 1,D,0.097
2701,ISO,control,Phase 2,A,0.903
2702,ISO,control,Phase 2,B,0.902
2703,ISO,control,Phase 2,C,0.903
2704,ISO,control,Phase 2,D,0.097
2705,ISO,control,Phase 1,A,0.903
2706,ISO,control,Phase 1,B,0.903
2707,ISO,control,Phase 1,C,0.902
2708,ISO,control,Phase 1,D,0.098
2709,ISO,control,Phase 2,A,0.903
2710,ISO,control,Phase 2,B,0.902
2711,ISO,control,Phase 2,C,0.903
2712,ISO,control,Phase 2,D,0.097
2713,ISO,control,Phase 1,A,0.903
2714,ISO,control,Phase 1,B,0.903
2715,ISO,control,Phase 1,C,0.903
2716,ISO,control,Phase 1,D,0.097
2717,ISO,control,Phase 2,A,0.903
2718,ISO,control,Phase 2,B,0.902
2719,ISO,control,Phase 2,C,0.903
2720,ISO,control,Phase 2,D,0.097
2721,ISO,control,Phase 1,A,0.903
2722,ISO,control,Phase 1,B,0.903
2723,ISO,control,Phase 1,C,0.903
2724,ISO,control,Phase 1,D,0.097
2725,ISO,control,Phase 2,A,0.902
2726,ISO,control,Phase 2,B,0.903
2727,ISO,control,Phase 2,C,0.903
2728,ISO,control,Phase 2,D,0.097
2729,ISO,control,Phase 1,A,0.903
2730,ISO,control,Phase 1,B,0.903
2731,ISO,control,Phase 1,C,0.903
2732,ISO,control,Phase 1,D,0.098
2733,ISO,control,Phase 2,A,0.902
2734,ISO,control,Phase 2,B,0.902
2735,ISO,control,Phase 2,C,0.903
2736,ISO,control,Phase 2,D,0.097
2737,ISO,control,Phase 1,A,0.902
2738,ISO,control,Phase 1,B,0.903
2739,ISO,control,Phase 1,C,0.902
2740,ISO,control,Phase 1,D,0.097
2741,ISO,control,Phase 2,A,0.902
2742,ISO,control,Phase 2,B,0.903
2743,ISO,control,Phase 2,C,0.903
2744,ISO,control,Phase 2,D,0.097
2745,ISO,control,Phase 1,A,0.903
2746,ISO,control,Phase 1,B,0.903
2747,ISO,control,Phase 1,C,0.903
2748,ISO,control,Phase 1,D,0.097
2749,ISO,control,Phase 2,A,0.903
2750,ISO,control,Phase 2,B,0.903
2751,ISO,control,Phase 2,C,0.903
2752,ISO,control,Phase 2,D,0.097
2753,ISO,control,Phase 1,A,0.903
2754,ISO,control,Phase 1,B,0.903
2755,ISO,control,Phase 1,C,0.903
2756,ISO,control,Phase 1,D,0.097
2757,ISO,control,Phase 2,A,0.903
2758,ISO,control,Phase 2,B,0.902
2759,ISO,control,Phase 2,C,0.903
2760,ISO,control,Phase 2,D,0.097
2761,ISO,control,Phase 1,A,0.903
2762,ISO,control,Phase 1,B,0.903
2763,ISO,control,Phase 1,C,0.903
2764,ISO,control,Phase 1,D,0.097
2765,ISO,control,Phase 2,A,0.903
2766,ISO,control,Phase 2,B,0.902
2767,ISO,control,Phase 2,C,0.903
2768,ISO,control,Phase 2,D,0.097
2769,ISO,control,Phase 1,A,0.903
2770,ISO,control,Phase 1,B,0.903
2771,ISO,control,Phase 1,C,0.903
2772,ISO,control,Phase 1,D,0.097
2773,ISO,control,Phase 2,A,0.903
2774,ISO,control,Phase 2,B,0.903
2775,ISO,control,Phase 2,C,0.903
2776,ISO,control,Phase 2,D,0.097
2777,ISO,control,Phase 1,A,0.903
2778,ISO,control,Phase 1,B,0.903
2779,ISO,control,Phase 1,C,0.903
2780,ISO,control,Phase 1,D,0.097
2781,ISO,control,Phase 2,A,0.903
2782,ISO,control,Phase 2,B,0.903
2783,ISO,control,Phase 2,C,0.903
2784,ISO,control,Phase 2,D,0.097
2785,ISO,control,Phase 1,A,0.903
2786,ISO,control,Phase 1,B,0.903
2787,ISO,control,Phase 1,C,0.902
2788,ISO,control,Phase 1,D,0.098
2789,ISO,control,Phase 2,A,0.902
2790,ISO,control,Phase 2,B,0.903
2791,ISO,control,Phase 2,C,0.903
2792,ISO,control,Phase 2,D,0.097
2793,ISO,control,Phase 1,A,0.902
2794,ISO,control,Phase 1,B,0.903
2795,ISO,control,Phase 1,C,0.902
2796,ISO,control,Phase 1,D,0.097
2797,ISO,control,Phase 2,A,0.902
2798,ISO,control,Phase 2,B,0.902
2799,ISO,control,Phase 2,C,0.902
2800,ISO,control,Phase 2,D,0.097
