ID,condition,trial,phase,object,choice
1446,ISO,main,Phase 2,A,0.094
1447,ISO,main,Phase 2,B,0.918
1448,ISO,main,Phase 2,C,0.918
1449,ISO,main,Phase 1,A,0.094
1450,ISO,main,Phase 1,B,0.918
1451,ISO,main,Phase 1,C,0.917
1452,ISO,main,Phase 2,A,0.094
1453,ISO,main,Phase 2,B,0.918
1454,ISO,main,Phase 2,C,0.918
1455,ISO,main,Phase 1,A,0.094
1456,ISO,main,Phase 1,B,0.917
1457,ISO,main,Phase 1,C,0.918
1458,ISO,main,Phase 2,A,0.094
1459,ISO,main,Phase 2,B,0.918
1460,ISO,main,Phase 2,C,0.917
1461,ISO,main,Phase 1,A,0.094
1462,ISO,main,Phase 1,B,0.918
1463,ISO,main,Phase 1,C,0.918
1464,ISO,main,Phase 2,A,0.094
1465,ISO,main,Phase 2,B,0.918
1466,ISO,main,Phase 2,C,0.918
1467,ISO,main,Phase 1,A,0.094
1468,ISO,main,Phase 1,B,0.917
1469,ISO,main,Phase 1,C,0.917
1470,ISO,main,Phase 2,A,0.094
1471,ISO,main,Phase 2,B,0.917
1472,ISO,main,Phase 2,C,0.917
1473,ISO,main,Phase 1,A,0.094
1474,ISO,main,Phase 1,B,0.917
1475,ISO,main,Phase 1,C,0.918
1476,ISO,main,Phase 2,A,0.094
1477,ISO,main,Phase 2,B,0.918
1478,ISO,main,Phase 2,C,0.918
1479,ISO,main,Phase 1,A,0.094
1480,ISO,main,Phase 1,B,0.918
1481,ISO,main,Phase 1,C,0.918
1482,ISO,main,Phase 2,A,0.094
1483,ISO,main,Phase 2,B,0.918
1484,ISO,main,Phase 2,C,0.917
1485,ISO,main,Phase 1,A,0.094
1486,ISO,main,Phase 1,B,0.917
1487,ISO,main,Phase 1,C,0.918
1488,ISO,main,Phase 2,A,0.094
1489,ISO,main,Phase 2,B,0.917
1490,ISO,main,Phase 2,C,0.918
1491,ISO,main,Phase 1,A,0.094
1492,ISO,main,Phase 1,B,0.918
1493,ISO,main,Phase 1,C,0.918
1494,ISO,main,Phase 2,A,0.094
1495,ISO,main,Phase 2,B,0.918
1496,ISO,main,Phase 2,C,0.918
1497,ISO,main,Phase 1,A,0.094
1498,ISO,main,Phase 1,B,0.918
1499,ISO,main,Phase 1,C,0.918
1500,ISO,main,Phase 2,A,0.094
1501,ISO,main,Phase 2,B,0.918
1502,ISO,main,Phase 2,C,0.918
1503,ISO,main,Phase 1,A,0.094
1504,ISO,main,Phase 1,B,0.917
1505,ISO,main,Phase 1,C,0.917
1506,ISO,main,Phase 2,A,0.094
1507,ISO,main,Phase 2,B,0.917
1508,ISO,main,Phase 2,C,0.918
1509,ISO,main,Phase 1,A,0.094
1510,ISO,main,Phase 1,B,0.918
1511,ISO,main,Phase 1,C,0.918
1512,ISO,main,Phase 2,A,0.094
1513,ISO,main,Phase 2,B,0.918
1514,ISO,main,Phase 2,C,0.917
1515,ISO,main,Phase 1,A,0.094
1516,ISO,main,Phase 1,B,0.918
1517,ISO,main,Phase 1,C,0.917
1518,ISO,main,Phase 2,A,0.094
1519,ISO,main,Phase 2,B,0.918
1520,ISO,main,Phase 2,C,0.918
1521,ISO,main,Phase 1,A,0.094
1522,ISO,main,Phase 1,B,0.918
1523,ISO,main,Phase 1,C,0.918
1524,ISO,main,Phase 2,A,0.094
1525,ISO,main,Phase 2,B,0.918
1526,ISO,main,Phase 2,C,0.918
1527,ISO,main,Phase 1,A,0.094
1528,ISO,main,Phase 1,B,0.917
1529,ISO,main,Phase 1,C,0.918
1530,ISO,main,Phase 2,A,0.094
1531,ISO,main,Phase 2,B,0.918
1532,ISO,main,Phase 2,C,0.918
1533,ISO,main,Phase 1,A,0.094
1534,ISO,main,Phase 1,B,0.917
1535,ISO,main,Phase 1,C,0.917
1536,ISO,main,Phase 2,A,0.094
1537,ISO,main,Phase 2,B,0.917
1538,ISO,main,Phase 2,C,0.918
1539,ISO,main,Phase 1,A,0.094
1540,ISO,main,Phase 1,B,0.917
1541,ISO,main,Phase 1,C,0.917
1542,ISO,main,Phase 2,A,0.094
1543,ISO,main,Phase 2,B,0.918
1544,ISO,main,Phase 2,C,0.918
1545,ISO,main,Phase 1,A,0.094
1546,ISO,main,Phase 1,B,0.918
1547,ISO,main,Phase 1,C,0.918
1548,ISO,main,Phase 2,A,0.094
1549,ISO,main,Phase 2,B,0.918
1550,ISO,main,Phase 2,C,0.917
1551,ISO,main,Phase 1,A,0.094
1552,ISO,main,Phase 1,B,0.918
1553,ISO,main,Phase 1,C,0.917
1554,ISO,main,Phase 2,A,0.094
1555,ISO,main,Phase 2,B,0.918
1556,ISO,main,Phase 2,C,0.918
1557,ISO,main,Phase 1,A,0.094
1558,ISO,main,Phase 1,B,0.918
1559,ISO,main,Phase 1,C,0.917
1560,ISO,main,Phase 2,A,0.094
1561,ISO,main,Phase 2,B,0.918
1562,ISO,main,Phase 2,C,0.917
1563,ISO,main,Phase 1,A,0.094
1564,ISO,main,Phase 1,B,0.918
1565,ISO,main,Phase 1,C,0.917
1566,ISO,main,Phase 2,A,0.094
1567,ISO,main,Phase 2,B,0.918
1568,ISO,main,Phase 2,C,0.918
1569,ISO,main,Phase 1,A,0.094
1570,ISO,main,Phase 1,B,0.918
1571,ISO,main,Phase 1,C,0.918
1572,ISO,main,Phase 2,A,0.094
1573,ISO,main,Phase 2,B,0.918
1574,ISO,main,Phase 2,C,0.917
1575,ISO,main,Phase 1,A,0.094
1576,ISO,main,Phase 1,B,0.918
1577,ISO,main,Phase 1,C,0.917
1578,ISO,main,Phase 2,A,0.094
1579,ISO,main,Phase 2,B,0.917
1580,ISO,main,Phase 2,C,0.917
1581,ISO,main,Phase 1,A,0.094
1582,ISO,main,Phase 1,B,0.918
1583,ISO,main,Phase 1,C,0.917
1584,ISO,main,Phase 2,A,0.094
1585,ISO,main,Phase 2,B,0.918
1586,ISO,main,Phase 2,C,0.918
1587,ISO,main,Phase 1,A,0.094
1588,ISO,main,Phase 1,B,0.917
1589,ISO,main,Phase 1,C,0.918
1590,ISO,main,Phase 2,A,0.094
1591,ISO,main,Phase 2,B,0.918
1592,ISO,main,Phase 2,C,0.917
1593,ISO,main,Phase 1,A,0.094
1594,ISO,main,Phase 1,B,0.917
1595,ISO,main,Phase 1,C,0.917
1596,ISO,main,Phase 2,A,0.094
1597,ISO,main,Phase 2,B,0.918
1598,ISO,main,Phase 2,C,0.917
1599,ISO,main,Phase 1,A,0.094
1600,ISO,main,Phase 1,B,0.918
1601,ISO,main,Phase 1,C,0.917
1602,ISO,main,Phase 2,A,0.094
1603,ISO,main,Phase 2,B,0.917
1604,ISO,main,Phase 2,C,0.918
1605,ISO,main,Phase 1,A,0.094
1606,ISO,main,Phase 1,B,0.918
1607,ISO,main,Phase 1,C,0.918
1608,ISO,main,Phase 2,A,0.094
1609,ISO,main,Phase 2,B,0.918
1610,ISO,main,Phase 2,C,0.918
1611,ISO,main,Phase 1,A,0.094
1612,ISO,main,Phase 1,B,0.918
1613,ISO,main,Phase 1,C,0.917
1614,ISO,main,Phase 2,A,0.094
1615,ISO,main,Phase 2,B,0.917
1616,ISO,main,Phase 2,C,0.918
1617,ISO,main,Phase 1,A,0.094
1618,ISO,main,Phase 1,B,0.918
1619,ISO,main,Phase 1,C,0.918
1620,ISO,main,Phase 2,A,0.094
1621,ISO,main,Phase 2,B,0.918
1622,ISO,main,Phase 2,C,0.918
1623,ISO,main,Phase 1,A,0.094
1624,ISO,main,Phase 1,B,0.918
1625,ISO,main,Phase 1,C,0.918
1626,ISO,main,Phase 2,A,0.094
1627,ISO,main,Phase 2,B,0.918
1628,ISO,main,Phase 2,C,0.917
1629,ISO,main,Phase 1,A,0.094
1630,ISO,main,Phase 1,B,0.918
1631,ISO,main,Phase 1,C,0.918
1632,ISO,main,Phase 2,A,0.094
1633,ISO,main,Phase 2,B,0.917
1634,ISO,main,Phase 2,C,0.918
1635,ISO,main,Phase 1,A,0.094
1636,ISO,main,Phase 1,B,0.918
1637,ISO,main,Phase 1,C,0.918
1638,ISO,main,Phase 2,A,0.094
1639,ISO,main,Phase 2,B,0.918
1640,ISO,main,Phase 2,C,0.918
1641,ISO,main,Phase 1,A,0.094
1642,ISO,main,Phase 1,B,0.917
1643,ISO,main,Phase 1,C,0.918
1644,ISO,main,Phase 2,A,0.094
1645,ISO,main,Phase 2,B,0.918
1646,ISO,main,Phase 2,C,0.917
1647,ISO,main,Phase 1,A,0.094
1648,ISO,main,Phase 1,B,0.917
1649,ISO,main,Phase 1,C,0.918
1650,ISO,main,Phase 2,A,0.094
1651,ISO,main,Phase 2,B,0.917
1652,ISO,main,Phase 2,C,0.917
1653,ISO,main,Phase 1,A,0.094
1654,ISO,main,Phase 1,B,0.918
1655,ISO,main,Phase 1,C,0.918
1656,ISO,main,Phase 2,A,0.094
1657,ISO,main,Phase 2,B,0.918
1658,ISO,main,Phase 2,C,0.918
1659,ISO,main,Phase 1,A,0.094
1660,ISO,main,Phase 1,B,0.918
1661,ISO,main,Phase 1,C,0.918
1662,ISO,main,Phase 2,A,0.094
1663,ISO,main,Phase 2,B,0.918
1664,ISO,main,Phase 2,C,0.917
1665,ISO,main,Phase 1,A,0.094
1666,ISO,main,Phase 1,B,0.917
1667,ISO,main,Phase 1,C,0.918
1668,ISO,main,Phase 2,A,0.094
1669,ISO,main,Phase 2,B,0.917
1670,ISO,main,Phase 2,C,0.918
1671,ISO,main,Phase 1,A,0.094
1672,ISO,main,Phase 1,B,0.917
1673,ISO,main,Phase 1,C,0.917
1674,ISO,main,Phase 2,A,0.094
1675,ISO,main,Phase 2,B,0.918
1676,ISO,main,Phase 2,C,0.918
1677,ISO,main,Phase 1,A,0.094
1678,ISO,main,Phase 1,B,0.917
1679,ISO,main,Phase 1,C,0.918
1680,ISO,main,Phase 2,A,0.094
1681,ISO,main,Phase 2,B,0.918
1682,ISO,main,Phase 2,C,0.918
1683,ISO,main,Phase 1,A,0.094
1684,ISO,main,Phase 1,B,0.917
1685,ISO,main,Phase 1,C,0.918
1686,ISO,main,Phase 2,A,0.094
1687,ISO,main,Phase 2,B,0.917
1688,ISO,main,Phase 2,C,0.918
1689,ISO,main,Phase 1,A,0.094
1690,ISO,main,Phase 1,B,0.917
1691,ISO,main,Phase 1,C,0.918
1692,ISO,main,Phase 2,A,0.094
1693,ISO,main,Phase 2,B,0.918
1694,ISO,main,Phase 2,C,0.918
1695,ISO,main,Phase 1,A,0.094
1696,ISO,main,Phase 1,B,0.918
1697,ISO,main,Phase 1,C,0.918
1698,ISO,main,Phase 2,A,0.094
1699,ISO,main,Phase 2,B,0.917
1700,ISO,main,Phase 2,C,0.918
1701,ISO,main,Phase 1,A,0.094
1702,ISO,main,Phase 1,B,0.917
1703,ISO,main,Phase 1,C,0.917
1704,ISO,main,Phase 2,A,0.094
1705,ISO,main,Phase 2,B,0.918
1706,ISO,main,Phase 2,C,0.918
1707,ISO,main,Phase 1,A,0.094
1708,ISO,main,Phase 1,B,0.917
1709,ISO,main,Phase 1,C,0.918
1710,ISO,main,Phase 2,A,0.094
1711,ISO,main,Phase 2,B,0.918
1712,ISO,main,Phase 2,C,0.917
1713,ISO,main,Phase 1,A,0.094
1714,ISO,main,Phase 1,B,0.918
1715,ISO,main,Phase 1,C,0.917
1716,ISO,main,Phase 2,A,0.094
1717,ISO,main,Phase 2,B,0.918
1718,ISO,main,Phase 2,C,0.917
1719,ISO,main,Phase 1,A,0.094
1720,ISO,main,Phase 1,B,0.917
1721,ISO,main,Phase 1,C,0.918
1722,ISO,main,Phase 2,A,0.094
1723,ISO,main,Phase 2,B,0.918
1724,ISO,main,Phase 2,C,0.918
1725,ISO,main,Phase 1,A,0.094
1726,ISO,main,Phase 1,B,0.918
1727,ISO,main,Phase 1,C,0.918
1728,ISO,main,Phase 2,A,0.094
1729,ISO,main,Phase 2,B,0.918
1730,ISO,main,Phase 2,C,0.918
1731,ISO,main,Phase 1,A,0.094
1732,ISO,main,Phase 1,B,0.917
1733,ISO,main,Phase 1,C,0.917
1734,ISO,main,Phase 2,A,0.094
1735,ISO,main,Phase 2,B,0.917
1736,ISO,main,Phase 2,C,0.917
1737,ISO,main,Phase 1,A,0.094
1738,ISO,main,Phase 1,B,0.918
1739,ISO,main,Phase 1,C,0.918
1740,ISO,main,Phase 2,A,0.094
1741,ISO,main,Phase 2,B,0.918
1742,ISO,main,Phase 2,C,0.917
1743,ISO,main,Phase 1,A,0.094
1744,ISO,main,Phase 1,B,0.918
1745,ISO,main,Phase 1,C,0.918
1746,ISO,main,Phase 2,A,0.094
1747,ISO,main,Phase 2,B,0.918
1748,ISO,main,Phase 2,C,0.917
1749,ISO,main,Phase 1,A,0.094
1750,ISO,main,Phase 1,B,0.917
1751,ISO,main,Phase 1,C,0.917
1752,ISO,main,Phase 2,A,0.094
1753,ISO,main,Phase 2,B,0.918
1754,ISO,main,Phase 2,C,0.918
1755,ISO,main,Phase 1,A,0.094
1756,ISO,main,Phase 1,B,0.918
1757,ISO,main,Phase 1,C,0.918
1758,ISO,main,Phase 2,A,0.094
1759,ISO,main,Phase 2,B,0.918
1760,ISO,main,Phase 2,C,0.918
1761,ISO,main,Phase 1,A,0.094
1762,ISO,main,Phase 1,B,0.918
1763,ISO,main,Phase 1,C,0.918
1764,ISO,main,Phase 2,A,0.094
1765,ISO,main,Phase 2,B,0.918
1766,ISO,main,Phase 2,C,0.917
1767,ISO,main,Phase 1,A,0.094
1768,ISO,main,Phase 1,B,0.918
1769,ISO,main,Phase 1,C,0.917
1770,ISO,main,Phase 2,A,0.094
1771,ISO,main,Phase 2,B,0.918
1772,ISO,main,Phase 2,C,0.917
1773,ISO,main,Phase 1,A,0.094
1774,ISO,main,Phase 1,B,0.918
1775,ISO,main,Phase 1,C,0.918
1776,ISO,main,Phase 2,A,0.094
1777,ISO,main,Phase 2,B,0.918
1778,ISO,main,Phase 2,C,0.918
1779,ISO,main,Phase 1,A,0.094
1780,ISO,main,Phase 1,B,0.918
1781,ISO,main,Phase 1,C,0.918
1782,ISO,main,Phase 2,A,0.094
1783,ISO,main,Phase 2,B,0.918
1784,ISO,main,Phase 2,C,0.917
1785,ISO,main,Phase 1,A,0.094
1786,ISO,main,Phase 1,B,0.918
1787,ISO,main,Phase 1,C,0.917
1788,ISO,main,Phase 2,A,0.094
1789,ISO,main,Phase 2,B,0.918
1790,ISO,main,Phase 2,C,0.917
1791,ISO,main,Phase 1,A,0.094
1792,ISO,main,Phase 1,B,0.918
1793,ISO,main,Phase 1,C,0.917
1794,ISO,main,Phase 2,A,0.094
1795,ISO,main,Phase 2,B,0.918
1796,ISO,main,Phase 2,C,0.918
1797,ISO,main,Phase 1,A,0.094
1798,ISO,main,Phase 1,B,0.918
1799,ISO,main,Phase 1,C,0.918
1800,ISO,main,Phase 2,A,0.094
1801,ISO,main,Phase 2,B,0.918
1802,ISO,main,Phase 2,C,0.918
1803,ISO,main,Phase 1,A,0.094
1804,ISO,main,Phase 1,B,0.917
1805,ISO,main,Phase 1,C,0.918
1806,ISO,main,Phase 2,A,0.094
1807,ISO,main,Phase 2,B,0.918
1808,ISO,main,Phase 2,C,0.918
1809,ISO,main,Phase 1,A,0.094
1810,ISO,main,Phase 1,B,0.918
1811,ISO,main,Phase 1,C,0.918
1812,ISO,main,Phase 2,A,0.094
1813,ISO,main,Phase 2,B,0.918
1814,ISO,main,Phase 2,C,0.918
1815,ISO,main,Phase 1,A,0.094
1816,ISO,main,Phase 1,B,0.918
1817,ISO,main,Phase 1,C,0.918
1818,ISO,main,Phase 2,A,0.094
1819,ISO,main,Phase 2,B,0.918
1820,ISO,main,Phase 2,C,0.918
1821,ISO,main,Phase 1,A,0.094
1822,ISO,main,Phase 1,B,0.917
1823,ISO,main,Phase 1,C,0.918
1824,ISO,main,Phase 2,A,0.094
1825,ISO,main,Phase 2,B,0.918
1826,ISO,main,Phase 2,C,0.918
1827,ISO,main,Phase 1,A,0.094
1828,ISO,main,Phase 1,B,0.917
1829,ISO,main,Phase 1,C,0.918
1830,ISO,main,Phase 2,A,0.094
1831,ISO,main,Phase 2,B,0.918
1832,ISO,main,Phase 2,C,0.918
1833,ISO,main,Phase 1,A,0.094
1834,ISO,main,Phase 1,B,0.918
1835,ISO,main,Phase 1,C,0.918
1836,ISO,main,Phase 2,A,0.094
1837,ISO,main,Phase 2,B,0.918
1838,ISO,main,Phase 2,C,0.918
1839,ISO,main,Phase 1,A,0.094
1840,ISO,main,Phase 1,B,0.918
1841,ISO,main,Phase 1,C,0.918
1842,ISO,main,Phase 2,A,0.094
1843,ISO,main,Phase 2,B,0.918
1844,ISO,main,Phase 2,C,0.918
1845,ISO,main,Phase 1,A,0.094
1846,ISO,main,Phase 1,B,0.918
1847,ISO,main,Phase 1,C,0.918
1848,ISO,main,Phase 2,A,0.094
1849,ISO,main,Phase 2,B,0.918
1850,ISO,main,Phase 2,C,0.918
1851,ISO,main,Phase 1,A,0.094
1852,ISO,main,Phase 1,B,0.918
1853,ISO,main,Phase 1,C,0.918
1854,ISO,main,Phase 2,A,0.094
1855,ISO,main,Phase 2,B,0.918
1856,ISO,main,Phase 2,C,0.917
1857,ISO,main,Phase 1,A,0.094
1858,ISO,main,Phase 1,B,0.918
1859,ISO,main,Phase 1,C,0.918
1860,ISO,main,Phase 2,A,0.094
1861,ISO,main,Phase 2,B,0.917
1862,ISO,main,Phase 2,C,0.918
1863,ISO,main,Phase 1,A,0.094
1864,ISO,main,Phase 1,B,0.918
1865,ISO,main,Phase 1,C,0.917
1866,ISO,main,Phase 2,A,0.094
1867,ISO,main,Phase 2,B,0.917
1868,ISO,main,Phase 2,C,0.918
1869,ISO,main,Phase 1,A,0.094
1870,ISO,main,Phase 1,B,0.918
1871,ISO,main,Phase 1,C,0.918
1872,ISO,main,Phase 2,A,0.094
1873,ISO,main,Phase 2,B,0.917
1874,ISO,main,Phase 2,C,0.917
1875,ISO,main,Phase 1,A,0.094
1876,ISO,main,Phase 1,B,0.917
1877,ISO,main,Phase 1,C,0.917
1878,ISO,main,Phase 2,A,0.094
1879,ISO,main,Phase 2,B,0.918
1880,ISO,main,Phase 2,C,0.918
1881,ISO,main,Phase 1,A,0.094
1882,ISO,main,Phase 1,B,0.918
1883,ISO,main,Phase 1,C,0.918
1884,ISO,main,Phase 2,A,0.094
1885,ISO,main,Phase 2,B,0.918
1886,ISO,main,Phase 2,C,0.918
1887,ISO,main,Phase 1,A,0.094
1888,ISO,main,Phase 1,B,0.918
1889,ISO,main,Phase 1,C,0.917
1890,ISO,main,Phase 2,A,0.094
1891,ISO,main,Phase 2,B,0.918
1892,ISO,main,Phase 2,C,0.918
1893,ISO,main,Phase 1,A,0.094
1894,ISO,main,Phase 1,B,0.917
1895,ISO,main,Phase 1,C,0.917
1896,ISO,main,Phase 2,A,0.094
1897,ISO,main,Phase 2,B,0.918
1898,ISO,main,Phase 2,C,0.917
1899,ISO,main,Phase 1,A,0.094
1900,ISO,main,Phase 1,B,0.918
1901,ISO,main,Phase 1,C,0.918
1902,ISO,main,Phase 2,A,0.094
1903,ISO,main,Phase 2,B,0.917
1904,ISO,main,Phase 2,C,0.918
1905,ISO,main,Phase 1,A,0.094
1906,ISO,main,Phase 1,B,0.917
1907,ISO,main,Phase 1,C,0.918
1908,ISO,main,Phase 2,A,0.094
1909,ISO,main,Phase 2,B,0.917
1910,ISO,main,Phase 2,C,0.918
1911,ISO,main,Phase 1,A,0.094
1912,ISO,main,Phase 1,B,0.918
1913,ISO,main,Phase 1,C,0.918
1914,ISO,main,Phase 2,A,0.094
1915,ISO,main,Phase 2,B,0.917
1916,ISO,main,Phase 2,C,0.918
1917,ISO,main,Phase 1,A,0.094
1918,ISO,main,Phase 1,B,0.918
1919,ISO,main,Phase 1,C,0.918
1920,ISO,main,Phase 2,A,0.094
1921,ISO,main,Phase 2,B,0.918
1922,ISO,main,Phase 2,C,0.918
1923,ISO,main,Phase 1,A,0.094
1924,ISO,main,Phase 1,B,0.918
1925,ISO,main,Phase 1,C,0.918
1926,ISO,main,Phase 2,A,0.094
1927,ISO,main,Phase 2,B,0.918
1928,ISO,main,Phase 2,C,0.918
1929,ISO,main,Phase 1,A,0.094
1930,ISO,main,Phase 1,B,0.917
1931,ISO,main,Phase 1,C,0.918
1932,ISO,main,Phase 2,A,0.094
1933,ISO,main,Phase 2,B,0.918
1934,ISO,main,Phase 2,C,0.918
1935,ISO,main,Phase 1,A,0.094
1936,ISO,main,Phase 1,B,0.918
1937,ISO,main,Phase 1,C,0.917
1938,ISO,main,Phase 2,A,0.094
1939,ISO,main,Phase 2,B,0.917
1940,ISO,main,Phase 2,C,0.917
1941,ISO,main,Phase 1,A,0.094
1942,ISO,main,Phase 1,B,0.917
1943,ISO,main,Phase 1,C,0.917
1944,ISO,main,Phase 2,A,0.094
1945,ISO,main,Phase 2,B,0.917
1946,ISO,main,Phase 2,C,0.918
1947,ISO,main,Phase 1,A,0.094
1948,ISO,main,Phase 1,B,0.918
1949,ISO,main,Phase 1,C,0.918
1950,ISO,main,Phase 2,A,0.094
1951,ISO,main,Phase 2,B,0.918
1952,ISO,main,Phase 2,C,0.918
1953,ISO,main,Phase 1,A,0.094
1954,ISO,main,Phase 1,B,0.918
1955,ISO,main,Phase 1,C,0.918
1956,ISO,main,Phase 2,A,0.094
1957,ISO,main,Phase 2,B,0.917
1958,ISO,main,Phase 2,C,0.918
1959,ISO,main,Phase 1,A,0.094
1960,ISO,main,Phase 1,B,0.918
1961,ISO,main,Phase 1,C,0.918
1962,ISO,main,Phase 2,A,0.094
1963,ISO,main,Phase 2,B,0.918
1964,ISO,main,Phase 2,C,0.918
1965,ISO,main,Phase 1,A,0.094
1966,ISO,main,Phase 1,B,0.918
1967,ISO,main,Phase 1,C,0.918
1968,ISO,main,Phase 2,A,0.094
1969,ISO,main,Phase 2,B,0.918
1970,ISO,main,Phase 2,C,0.917
1971,ISO,main,Phase 1,A,0.094
1972,ISO,main,Phase 1,B,0.918
1973,ISO,main,Phase 1,C,0.918
1974,ISO,main,Phase 2,A,0.094
1975,ISO,main,Phase 2,B,0.917
1976,ISO,main,Phase 2,C,0.918
1977,ISO,main,Phase 1,A,0.094
1978,ISO,main,Phase 1,B,0.918
1979,ISO,main,Phase 1,C,0.918
1980,ISO,main,Phase 2,A,0.094
1981,ISO,main,Phase 2,B,0.918
1982,ISO,main,Phase 2,C,0.918
1983,ISO,main,Phase 1,A,0.094
1984,ISO,main,Phase 1,B,0.918
1985,ISO,main,Phase 1,C,0.918
1986,ISO,main,Phase 2,A,0.094
1987,ISO,main,Phase 2,B,0.918
1988,ISO,main,Phase 2,C,0.918
1989,ISO,main,Phase 1,A,0.094
1990,ISO,main,Phase 1,B,0.918
1991,ISO,main,Phase 1,C,0.918
1992,ISO,main,Phase 2,A,0.094
1993,ISO,main,Phase 2,B,0.917
1994,ISO,main,Phase 2,C,0.918
1995,ISO,main,Phase 1,A,0.094
1996,ISO,main,Phase 1,B,0.917
1997,ISO,main,Phase 1,C,0.918
1998,ISO,main,Phase 2,A,0.094
1999,ISO,main,Phase 2,B,0.918
2000,ISO,main,Phase 2,C,0.918
2001,ISO,control,Phase 1,A,0.918
2002,ISO,control,Phase 1,B,0.917
2003,ISO,control,Phase 1,C,0.918
2004,ISO,control,Phase 1,D,0.083
2005,ISO,control,Phase 2,A,0.918
2006,ISO,control,Phase 2,B,0.918
2007,ISO,control,Phase 2,C,0.918
2008,ISO,control,Phase 2,D,0.082
2009,ISO,control,Phase 1,A,0.917
2010,ISO,control,Phase 1,B,0.917
2011,ISO,control,Phase 1,C,0.918
2012,ISO,control,Phase 1,D,0.083
2013,ISO,control,Phase 2,A,0.917
2014,ISO,control,Phase 2,B,0.918
2015,ISO,control,Phase 2,C,0.917
2016,ISO,control,Phase 2,D,0.082
2017,ISO,control,Phase 1,A,0.918
2018,ISO,control,Phase 1,B,0.917
2019,ISO,control,Phase 1,C,0.917
2020,ISO,control,Phase 1,D,0.082
2021,ISO,control,Phase 2,A,0.918
2022,ISO,control,Phase 2,B,0.918
2023,ISO,control,Phase 2,C,0.918
2024,ISO,control,Phase 2,D,0.082
2025,ISO,control,Phase 1,A,0.918
2026,ISO,control,Phase 1,B,0.917
2027,ISO,control,Phase 1,C,0.917
2028,ISO,control,Phase 1,D,0.082
2029,ISO,control,Phase 2,A,0.918
2030,ISO,control,Phase 2,B,0.918
2031,ISO,control,Phase 2,C,0.918
2032,ISO,control,Phase 2,D,0.082
2033,ISO,control,Phase 1,A,0.917
2034,ISO,control,Phase 1,B,0.918
2035,ISO,control,Phase 1,C,0.917
2036,ISO,control,Phase 1,D,0.083
2037,ISO,control,Phase 2,A,0.918
2038,ISO,control,Phase 2,B,0.918
2039,ISO,control,Phase 2,C,0.918
2040,ISO,control,Phase 2,D,0.082
2041,ISO,control,Phase 1,A,0.918
2042,ISO,control,Phase 1,B,0.918
2043,ISO,control,Phase 1,C,0.917
2044,ISO,control,Phase 1,D,0.082
2045,ISO,control,Phase 2,A,0.917
2046,ISO,control,Phase 2,B,0.918
2047,ISO,control,Phase 2,C,0.917
2048,ISO,control,Phase 2,D,0.082
2049,ISO,control,Phase 1,A,0.917
2050,ISO,control,Phase 1,B,0.917
2051,ISO,control,Phase 1,C,0.918
2052,ISO,control,Phase 1,D,0.082
2053,ISO,control,Phase 2,A,0.918
2054,ISO,control,Phase 2,B,0.918
2055,ISO,control,Phase 2,C,0.917
2056,ISO,control,Phase 2,D,0.082
2057,ISO,control,Phase 1,A,0.917
2058,ISO,control,Phase 1,B,0.917
2059,ISO,control,Phase 1,C,0.918
2060,ISO,control,Phase 1,D,0.083
2061,ISO,control,Phase 2,A,0.918
2062,ISO,control,Phase 2,B,0.918
2063,ISO,control,Phase 2,C,0.918
2064,ISO,control,Phase 2,D,0.082
2065,ISO,control,Phase 1,A,0.918
2066,ISO,control,Phase 1,B,0.917
2067,ISO,control,Phase 1,C,0.917
2068,ISO,control,Phase 1,D,0.083
2069,ISO,control,Phase 2,A,0.917
2070,ISO,control,Phase 2,B,0.918
2071,ISO,control,Phase 2,C,0.917
2072,ISO,control,Phase 2,D,0.082
2073,ISO,control,Phase 1,A,0.918
2074,ISO,control,Phase 1,B,0.917
2075,ISO,control,Phase 1,C,0.918
2076,ISO,control,Phase 1,D,0.082
2077,ISO,control,Phase 2,A,0.918
2078,ISO,control,Phase 2,B,0.918
2079,ISO,control,Phase 2,C,0.917
2080,ISO,control,Phase 2,D,0.082
2081,ISO,control,Phase 1,A,0.918
2082,ISO,control,Phase 1,B,0.917
2083,ISO,control,Phase 1,C,0.917
2084,ISO,control,Phase 1,D,0.083
2085,ISO,control,Phase 2,A,0.918
2086,ISO,control,Phase 2,B,0.918
2087,ISO,control,Phase 2,C,0.918
2088,ISO,control,Phase 2,D,0.083
2089,ISO,control,Phase 1,A,0.918
2090,ISO,control,Phase 1,B,0.917
2091,ISO,control,Phase 1,C,0.918
2092,ISO,control,Phase 1,D,0.083
2093,ISO,control,Phase 2,A,0.918
2094,ISO,control,Phase 2,B,0.917
2095,ISO,control,Phase 2,C,0.917
2096,ISO,control,Phase 2,D,0.082
2097,ISO,control,Phase 1,A,0.918
2098,ISO,control,Phase 1,B,0.918
2099,ISO,control,Phase 1,C,0.918
2100,ISO,control,Phase 1,D,0.083
2101,ISO,control,Phase 2,A,0.917
2102,ISO,control,Phase 2,B,0.917
2103,ISO,control,Phase 2,C,0.918
2104,ISO,control,Phase 2,D,0.082
2105,ISO,control,Phase 1,A,0.918
2106,ISO,control,Phase 1,B,0.918
2107,ISO,control,Phase 1,C,0.917
2108,ISO,control,Phase 1,D,0.083
2109,ISO,control,Phase 2,A,0.918
2110,ISO,control,Phase 2,B,0.918
